homology_group,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
60261,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
60262,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60263,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
60264,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
60265,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
60266,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
60267,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60268,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
60269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60270,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60276,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
60277,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
60278,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
60279,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829802,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
829803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829804,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
829805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829808,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
829809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829810,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
829811,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
829812,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
829813,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
829814,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
829815,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
829816,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
829817,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
829818,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
829819,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
829820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829826,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829827,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
829828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
829829,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
829830,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
829831,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
829832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829834,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829835,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
829836,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829837,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
829838,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829840,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829841,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
829842,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
829843,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
829844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829847,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829850,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829851,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1
829852,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
829853,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
829854,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
829855,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
829856,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
829857,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
829858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
829859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829862,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829864,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829865,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829866,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829868,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
829869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829870,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0
829871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829872,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
829873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829876,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0
829877,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1
829878,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
829879,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
829880,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
829881,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
829882,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1
829883,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
829884,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
829885,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
829886,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
829887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
829888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
829889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
829890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
