Homology group node id,class,Genome 1,Genome 2,Genome 3,Genome 4
229438,core & single copy orthologous,1,1,1,1
229440,core & single copy orthologous,1,1,1,1
229442,core & single copy orthologous,1,1,1,1
229443,core & single copy orthologous,1,1,1,1
229446,core & single copy orthologous,1,1,1,1
229447,core & single copy orthologous,1,1,1,1
229448,core & single copy orthologous,1,1,1,1
229452,core & single copy orthologous,1,1,1,1
229455,core,2,1,2,1
229456,core & single copy orthologous,1,1,1,1
229458,core & single copy orthologous,1,1,1,1
229459,core & single copy orthologous,1,1,1,1
229460,core & single copy orthologous,1,1,1,1
229461,core & single copy orthologous,1,1,1,1
229462,core & single copy orthologous,1,1,1,1
229465,core & single copy orthologous,1,1,1,1
229468,core & single copy orthologous,1,1,1,1
229469,core & single copy orthologous,1,1,1,1
229470,core & single copy orthologous,1,1,1,1
229472,core & single copy orthologous,1,1,1,1
229473,core & single copy orthologous,1,1,1,1
229475,core & single copy orthologous,1,1,1,1
229476,core & single copy orthologous,1,1,1,1
229477,core & single copy orthologous,1,1,1,1
229478,core & single copy orthologous,1,1,1,1
229483,core,2,2,2,2
229492,core & single copy orthologous,1,1,1,1
229496,core & single copy orthologous,1,1,1,1
229500,core & single copy orthologous,1,1,1,1
229501,core & single copy orthologous,1,1,1,1
229502,core & single copy orthologous,1,1,1,1
229503,core & single copy orthologous,1,1,1,1
229504,core & single copy orthologous,1,1,1,1
229507,core & single copy orthologous,1,1,1,1
229510,core & single copy orthologous,1,1,1,1
229511,core & single copy orthologous,1,1,1,1
229513,core & single copy orthologous,1,1,1,1
229517,core & single copy orthologous,1,1,1,1
229518,core & single copy orthologous,1,1,1,1
229519,core & single copy orthologous,1,1,1,1
229520,core & single copy orthologous,1,1,1,1
229521,core & single copy orthologous,1,1,1,1
229522,core & single copy orthologous,1,1,1,1
229523,core & single copy orthologous,1,1,1,1
229524,core & single copy orthologous,1,1,1,1
229525,core & single copy orthologous,1,1,1,1
229529,core & single copy orthologous,1,1,1,1
229530,core & single copy orthologous,1,1,1,1
229538,core & single copy orthologous,1,1,1,1
229539,core & single copy orthologous,1,1,1,1
229540,core & single copy orthologous,1,1,1,1
229541,core,3,3,3,3
229542,core & single copy orthologous,1,1,1,1
229543,core & single copy orthologous,1,1,1,1
229544,core & single copy orthologous,1,1,1,1
229545,core & single copy orthologous,1,1,1,1
229546,core & single copy orthologous,1,1,1,1
229547,core & single copy orthologous,1,1,1,1
229549,core & single copy orthologous,1,1,1,1
229550,core & single copy orthologous,1,1,1,1
229552,core & single copy orthologous,1,1,1,1
229553,core & single copy orthologous,1,1,1,1
229555,core & single copy orthologous,1,1,1,1
229556,core & single copy orthologous,1,1,1,1
229557,core & single copy orthologous,1,1,1,1
229558,core & single copy orthologous,1,1,1,1
229559,core & single copy orthologous,1,1,1,1
229560,core & single copy orthologous,1,1,1,1
229561,core & single copy orthologous,1,1,1,1
229563,core & single copy orthologous,1,1,1,1
229564,core & single copy orthologous,1,1,1,1
229565,core & single copy orthologous,1,1,1,1
229566,core & single copy orthologous,1,1,1,1
229567,core & single copy orthologous,1,1,1,1
229568,core & single copy orthologous,1,1,1,1
229569,core & single copy orthologous,1,1,1,1
229571,core & single copy orthologous,1,1,1,1
229574,core & single copy orthologous,1,1,1,1
229577,core & single copy orthologous,1,1,1,1
229578,core & single copy orthologous,1,1,1,1
229579,core & single copy orthologous,1,1,1,1
229580,core & single copy orthologous,1,1,1,1
229582,core & single copy orthologous,1,1,1,1
229583,core & single copy orthologous,1,1,1,1
229585,core & single copy orthologous,1,1,1,1
229588,core & single copy orthologous,1,1,1,1
229591,core & single copy orthologous,1,1,1,1
229594,core & single copy orthologous,1,1,1,1
229595,core & single copy orthologous,1,1,1,1
229599,core,1,2,1,1
229600,core & single copy orthologous,1,1,1,1
229602,core & single copy orthologous,1,1,1,1
229603,core & single copy orthologous,1,1,1,1
229604,core & single copy orthologous,1,1,1,1
229606,core & single copy orthologous,1,1,1,1
229607,core & single copy orthologous,1,1,1,1
229608,core & single copy orthologous,1,1,1,1
229609,core & single copy orthologous,1,1,1,1
229610,core & single copy orthologous,1,1,1,1
229611,core & single copy orthologous,1,1,1,1
229612,core & single copy orthologous,1,1,1,1
229613,core & single copy orthologous,1,1,1,1
229615,core & single copy orthologous,1,1,1,1
229620,core & single copy orthologous,1,1,1,1
229621,core,1,1,1,2
229623,core & single copy orthologous,1,1,1,1
229624,core & single copy orthologous,1,1,1,1
229626,core & single copy orthologous,1,1,1,1
229627,core & single copy orthologous,1,1,1,1
229628,core & single copy orthologous,1,1,1,1
229629,core & single copy orthologous,1,1,1,1
229631,core & single copy orthologous,1,1,1,1
229634,core & single copy orthologous,1,1,1,1
229635,core,2,2,2,2
229636,core & single copy orthologous,1,1,1,1
229637,core & single copy orthologous,1,1,1,1
229646,core & single copy orthologous,1,1,1,1
229647,core & single copy orthologous,1,1,1,1
229648,core & single copy orthologous,1,1,1,1
229649,core & single copy orthologous,1,1,1,1
229650,core,2,1,1,1
229651,core & single copy orthologous,1,1,1,1
229652,core & single copy orthologous,1,1,1,1
229653,core & single copy orthologous,1,1,1,1
229655,core & single copy orthologous,1,1,1,1
229657,core & single copy orthologous,1,1,1,1
229658,core & single copy orthologous,1,1,1,1
229659,core & single copy orthologous,1,1,1,1
229660,core & single copy orthologous,1,1,1,1
229661,core & single copy orthologous,1,1,1,1
229663,core & single copy orthologous,1,1,1,1
229665,core & single copy orthologous,1,1,1,1
229666,core & single copy orthologous,1,1,1,1
229674,core,2,3,2,2
229675,core,2,1,2,2
229676,core & single copy orthologous,1,1,1,1
229678,core & single copy orthologous,1,1,1,1
229679,core & single copy orthologous,1,1,1,1
229681,core & single copy orthologous,1,1,1,1
229684,core & single copy orthologous,1,1,1,1
229685,core & single copy orthologous,1,1,1,1
229687,core & single copy orthologous,1,1,1,1
229689,core & single copy orthologous,1,1,1,1
229699,core & single copy orthologous,1,1,1,1
229700,core & single copy orthologous,1,1,1,1
229703,core & single copy orthologous,1,1,1,1
229704,core & single copy orthologous,1,1,1,1
229705,core & single copy orthologous,1,1,1,1
229711,core & single copy orthologous,1,1,1,1
229712,core & single copy orthologous,1,1,1,1
229713,core & single copy orthologous,1,1,1,1
229714,core,3,5,4,5
229715,core,1,2,2,2
229716,core & single copy orthologous,1,1,1,1
229717,core & single copy orthologous,1,1,1,1
229718,core & single copy orthologous,1,1,1,1
229720,core,2,1,2,2
229721,core & single copy orthologous,1,1,1,1
229722,core & single copy orthologous,1,1,1,1
229723,core & single copy orthologous,1,1,1,1
229731,core & single copy orthologous,1,1,1,1
229733,core & single copy orthologous,1,1,1,1
229734,core & single copy orthologous,1,1,1,1
229737,core & single copy orthologous,1,1,1,1
229739,core & single copy orthologous,1,1,1,1
229740,core & single copy orthologous,1,1,1,1
229741,core & single copy orthologous,1,1,1,1
229742,core & single copy orthologous,1,1,1,1
229743,core & single copy orthologous,1,1,1,1
229744,core & single copy orthologous,1,1,1,1
229745,core & single copy orthologous,1,1,1,1
229748,core & single copy orthologous,1,1,1,1
229749,core & single copy orthologous,1,1,1,1
229754,core & single copy orthologous,1,1,1,1
229757,core & single copy orthologous,1,1,1,1
229759,core & single copy orthologous,1,1,1,1
229760,core & single copy orthologous,1,1,1,1
229762,core & single copy orthologous,1,1,1,1
229763,core & single copy orthologous,1,1,1,1
229764,core & single copy orthologous,1,1,1,1
229767,core,3,3,2,2
229771,core & single copy orthologous,1,1,1,1
229772,core & single copy orthologous,1,1,1,1
229775,core,2,2,1,2
229776,core & single copy orthologous,1,1,1,1
229777,core & single copy orthologous,1,1,1,1
229781,core & single copy orthologous,1,1,1,1
229783,core & single copy orthologous,1,1,1,1
229785,core & single copy orthologous,1,1,1,1
229789,core & single copy orthologous,1,1,1,1
229791,core & single copy orthologous,1,1,1,1
229792,core & single copy orthologous,1,1,1,1
229793,core & single copy orthologous,1,1,1,1
229796,core & single copy orthologous,1,1,1,1
229797,core & single copy orthologous,1,1,1,1
229798,core & single copy orthologous,1,1,1,1
229799,core & single copy orthologous,1,1,1,1
229800,core & single copy orthologous,1,1,1,1
229801,core & single copy orthologous,1,1,1,1
229804,core,2,2,2,1
229805,core & single copy orthologous,1,1,1,1
229825,core & single copy orthologous,1,1,1,1
229826,core & single copy orthologous,1,1,1,1
229828,core & single copy orthologous,1,1,1,1
229829,core & single copy orthologous,1,1,1,1
229832,core & single copy orthologous,1,1,1,1
229833,core & single copy orthologous,1,1,1,1
229834,core & single copy orthologous,1,1,1,1
229835,core & single copy orthologous,1,1,1,1
229840,core & single copy orthologous,1,1,1,1
229842,core,2,2,2,2
229843,core & single copy orthologous,1,1,1,1
229848,core,1,2,1,1
229850,core & single copy orthologous,1,1,1,1
229852,core & single copy orthologous,1,1,1,1
229858,core & single copy orthologous,1,1,1,1
229859,core & single copy orthologous,1,1,1,1
229867,core & single copy orthologous,1,1,1,1
229873,core & single copy orthologous,1,1,1,1
229874,core & single copy orthologous,1,1,1,1
229875,core & single copy orthologous,1,1,1,1
229876,core & single copy orthologous,1,1,1,1
229877,core & single copy orthologous,1,1,1,1
229878,core & single copy orthologous,1,1,1,1
229879,core & single copy orthologous,1,1,1,1
229880,core & single copy orthologous,1,1,1,1
229883,core,1,2,1,1
229885,core & single copy orthologous,1,1,1,1
229886,core & single copy orthologous,1,1,1,1
229887,core & single copy orthologous,1,1,1,1
229888,core & single copy orthologous,1,1,1,1
229889,core & single copy orthologous,1,1,1,1
229892,core & single copy orthologous,1,1,1,1
229894,core & single copy orthologous,1,1,1,1
229895,core & single copy orthologous,1,1,1,1
229896,core & single copy orthologous,1,1,1,1
229899,core & single copy orthologous,1,1,1,1
229901,core & single copy orthologous,1,1,1,1
229903,core & single copy orthologous,1,1,1,1
229906,core & single copy orthologous,1,1,1,1
229909,core & single copy orthologous,1,1,1,1
229911,core & single copy orthologous,1,1,1,1
229912,core & single copy orthologous,1,1,1,1
229915,core & single copy orthologous,1,1,1,1
229917,core & single copy orthologous,1,1,1,1
229920,core,1,2,2,2
229925,core & single copy orthologous,1,1,1,1
229927,core & single copy orthologous,1,1,1,1
229931,core & single copy orthologous,1,1,1,1
229934,core & single copy orthologous,1,1,1,1
229938,core & single copy orthologous,1,1,1,1
229947,core & single copy orthologous,1,1,1,1
229948,core & single copy orthologous,1,1,1,1
229957,core & single copy orthologous,1,1,1,1
229959,core,2,2,3,2
229961,core & single copy orthologous,1,1,1,1
229964,core & single copy orthologous,1,1,1,1
229965,core & single copy orthologous,1,1,1,1
229966,core & single copy orthologous,1,1,1,1
229968,core & single copy orthologous,1,1,1,1
229971,core & single copy orthologous,1,1,1,1
229972,core & single copy orthologous,1,1,1,1
229979,core & single copy orthologous,1,1,1,1
229980,core & single copy orthologous,1,1,1,1
229982,core & single copy orthologous,1,1,1,1
229983,core & single copy orthologous,1,1,1,1
229989,core & single copy orthologous,1,1,1,1
229991,core,2,2,2,1
229995,core & single copy orthologous,1,1,1,1
229996,core & single copy orthologous,1,1,1,1
229997,core & single copy orthologous,1,1,1,1
230000,core & single copy orthologous,1,1,1,1
230001,core & single copy orthologous,1,1,1,1
230004,core & single copy orthologous,1,1,1,1
230007,core & single copy orthologous,1,1,1,1
230009,core,2,1,1,1
230010,core & single copy orthologous,1,1,1,1
230012,core,1,2,1,1
230014,core & single copy orthologous,1,1,1,1
230023,core,2,1,1,1
230025,core & single copy orthologous,1,1,1,1
230026,core & single copy orthologous,1,1,1,1
230027,core & single copy orthologous,1,1,1,1
230028,core & single copy orthologous,1,1,1,1
230029,core & single copy orthologous,1,1,1,1
230030,core & single copy orthologous,1,1,1,1
230033,core & single copy orthologous,1,1,1,1
230039,core,1,1,1,2
230057,core & single copy orthologous,1,1,1,1
230059,core & single copy orthologous,1,1,1,1
230062,core & single copy orthologous,1,1,1,1
230063,core & single copy orthologous,1,1,1,1
230064,core & single copy orthologous,1,1,1,1
230065,core & single copy orthologous,1,1,1,1
230067,core & single copy orthologous,1,1,1,1
230068,core & single copy orthologous,1,1,1,1
230078,core & single copy orthologous,1,1,1,1
230080,core & single copy orthologous,1,1,1,1
230081,core & single copy orthologous,1,1,1,1
230086,core & single copy orthologous,1,1,1,1
230088,core & single copy orthologous,1,1,1,1
230089,core & single copy orthologous,1,1,1,1
230090,core & single copy orthologous,1,1,1,1
230093,core & single copy orthologous,1,1,1,1
230096,core & single copy orthologous,1,1,1,1
230097,core & single copy orthologous,1,1,1,1
230098,core & single copy orthologous,1,1,1,1
230099,core & single copy orthologous,1,1,1,1
230101,core & single copy orthologous,1,1,1,1
230103,core & single copy orthologous,1,1,1,1
230104,core & single copy orthologous,1,1,1,1
230105,core,1,2,1,1
230106,core & single copy orthologous,1,1,1,1
230119,core & single copy orthologous,1,1,1,1
230120,core & single copy orthologous,1,1,1,1
230121,core & single copy orthologous,1,1,1,1
230122,core & single copy orthologous,1,1,1,1
230125,core & single copy orthologous,1,1,1,1
230126,core & single copy orthologous,1,1,1,1
230127,core & single copy orthologous,1,1,1,1
230129,core & single copy orthologous,1,1,1,1
230131,core & single copy orthologous,1,1,1,1
230132,core & single copy orthologous,1,1,1,1
230133,core & single copy orthologous,1,1,1,1
230136,core & single copy orthologous,1,1,1,1
230141,core & single copy orthologous,1,1,1,1
230142,core & single copy orthologous,1,1,1,1
230146,core,2,1,1,1
230151,core & single copy orthologous,1,1,1,1
230152,core & single copy orthologous,1,1,1,1
230153,core & single copy orthologous,1,1,1,1
230154,core & single copy orthologous,1,1,1,1
230156,core & single copy orthologous,1,1,1,1
230157,core & single copy orthologous,1,1,1,1
230158,core,3,3,3,3
230159,core,3,3,3,3
230160,core & single copy orthologous,1,1,1,1
230162,core & single copy orthologous,1,1,1,1
230167,core & single copy orthologous,1,1,1,1
230168,core & single copy orthologous,1,1,1,1
230169,core & single copy orthologous,1,1,1,1
230170,core,2,1,1,1
230173,core & single copy orthologous,1,1,1,1
230175,core,2,1,1,1
230176,core,2,2,2,2
230184,core & single copy orthologous,1,1,1,1
230185,core & single copy orthologous,1,1,1,1
230189,core & single copy orthologous,1,1,1,1
230192,core,1,1,1,2
230197,core,2,2,2,1
230198,core & single copy orthologous,1,1,1,1
230207,core & single copy orthologous,1,1,1,1
230218,core & single copy orthologous,1,1,1,1
230226,core & single copy orthologous,1,1,1,1
230230,core & single copy orthologous,1,1,1,1
230231,core & single copy orthologous,1,1,1,1
230234,core & single copy orthologous,1,1,1,1
230235,core & single copy orthologous,1,1,1,1
230237,core & single copy orthologous,1,1,1,1
230238,core & single copy orthologous,1,1,1,1
230239,core & single copy orthologous,1,1,1,1
230242,core & single copy orthologous,1,1,1,1
230243,core,2,1,1,1
230252,core & single copy orthologous,1,1,1,1
230253,core & single copy orthologous,1,1,1,1
230254,core & single copy orthologous,1,1,1,1
230255,core & single copy orthologous,1,1,1,1
230256,core & single copy orthologous,1,1,1,1
230257,core & single copy orthologous,1,1,1,1
230258,core & single copy orthologous,1,1,1,1
230259,core & single copy orthologous,1,1,1,1
230260,core & single copy orthologous,1,1,1,1
230263,core,9,10,11,1
230266,core & single copy orthologous,1,1,1,1
230267,core & single copy orthologous,1,1,1,1
230269,core & single copy orthologous,1,1,1,1
230271,core & single copy orthologous,1,1,1,1
230272,core & single copy orthologous,1,1,1,1
230273,core & single copy orthologous,1,1,1,1
230274,core & single copy orthologous,1,1,1,1
230275,core,2,2,2,2
230280,core & single copy orthologous,1,1,1,1
230283,core & single copy orthologous,1,1,1,1
230284,core,5,4,4,4
230285,core & single copy orthologous,1,1,1,1
230289,core & single copy orthologous,1,1,1,1
230290,core & single copy orthologous,1,1,1,1
230293,core & single copy orthologous,1,1,1,1
230295,core & single copy orthologous,1,1,1,1
230296,core & single copy orthologous,1,1,1,1
230300,core & single copy orthologous,1,1,1,1
230301,core & single copy orthologous,1,1,1,1
230304,core & single copy orthologous,1,1,1,1
230305,core & single copy orthologous,1,1,1,1
230308,core & single copy orthologous,1,1,1,1
230309,core & single copy orthologous,1,1,1,1
230310,core & single copy orthologous,1,1,1,1
230311,core & single copy orthologous,1,1,1,1
230312,core & single copy orthologous,1,1,1,1
230320,core & single copy orthologous,1,1,1,1
230321,core & single copy orthologous,1,1,1,1
230326,core & single copy orthologous,1,1,1,1
230327,core & single copy orthologous,1,1,1,1
230328,core & single copy orthologous,1,1,1,1
230336,core & single copy orthologous,1,1,1,1
230340,core & single copy orthologous,1,1,1,1
230346,core & single copy orthologous,1,1,1,1
230347,core & single copy orthologous,1,1,1,1
230354,core & single copy orthologous,1,1,1,1
230355,core & single copy orthologous,1,1,1,1
230356,core & single copy orthologous,1,1,1,1
230357,core & single copy orthologous,1,1,1,1
230358,core & single copy orthologous,1,1,1,1
230359,core & single copy orthologous,1,1,1,1
230361,core & single copy orthologous,1,1,1,1
230362,core & single copy orthologous,1,1,1,1
230363,core & single copy orthologous,1,1,1,1
230369,core & single copy orthologous,1,1,1,1
230370,core & single copy orthologous,1,1,1,1
230371,core & single copy orthologous,1,1,1,1
230372,core & single copy orthologous,1,1,1,1
230373,core & single copy orthologous,1,1,1,1
230374,core & single copy orthologous,1,1,1,1
230375,core & single copy orthologous,1,1,1,1
230376,core & single copy orthologous,1,1,1,1
230378,core,2,1,1,1
230379,core & single copy orthologous,1,1,1,1
230380,core & single copy orthologous,1,1,1,1
230390,core & single copy orthologous,1,1,1,1
230391,core & single copy orthologous,1,1,1,1
230393,core & single copy orthologous,1,1,1,1
230394,core & single copy orthologous,1,1,1,1
230395,core & single copy orthologous,1,1,1,1
230396,core & single copy orthologous,1,1,1,1
230400,core & single copy orthologous,1,1,1,1
230403,core & single copy orthologous,1,1,1,1
230404,core,2,1,1,1
230406,core & single copy orthologous,1,1,1,1
230407,core & single copy orthologous,1,1,1,1
230409,core,2,1,1,1
230412,core & single copy orthologous,1,1,1,1
230413,core & single copy orthologous,1,1,1,1
230416,core & single copy orthologous,1,1,1,1
230417,core & single copy orthologous,1,1,1,1
230419,core & single copy orthologous,1,1,1,1
230428,core & single copy orthologous,1,1,1,1
230429,core & single copy orthologous,1,1,1,1
230430,core,1,1,2,1
230431,core & single copy orthologous,1,1,1,1
230432,core & single copy orthologous,1,1,1,1
230433,core & single copy orthologous,1,1,1,1
230436,core & single copy orthologous,1,1,1,1
230437,core & single copy orthologous,1,1,1,1
230439,core & single copy orthologous,1,1,1,1
230441,core & single copy orthologous,1,1,1,1
230444,core & single copy orthologous,1,1,1,1
230445,core & single copy orthologous,1,1,1,1
230451,core & single copy orthologous,1,1,1,1
230453,core & single copy orthologous,1,1,1,1
230454,core & single copy orthologous,1,1,1,1
230456,core & single copy orthologous,1,1,1,1
230457,core & single copy orthologous,1,1,1,1
230458,core & single copy orthologous,1,1,1,1
230460,core & single copy orthologous,1,1,1,1
230461,core & single copy orthologous,1,1,1,1
230462,core & single copy orthologous,1,1,1,1
230473,core & single copy orthologous,1,1,1,1
230475,core & single copy orthologous,1,1,1,1
230476,core & single copy orthologous,1,1,1,1
230479,core & single copy orthologous,1,1,1,1
230481,core & single copy orthologous,1,1,1,1
230482,core & single copy orthologous,1,1,1,1
230484,core & single copy orthologous,1,1,1,1
230485,core & single copy orthologous,1,1,1,1
230486,core & single copy orthologous,1,1,1,1
230488,core & single copy orthologous,1,1,1,1
230489,core,2,2,1,2
230491,core,2,1,3,3
230492,core & single copy orthologous,1,1,1,1
230503,core & single copy orthologous,1,1,1,1
230504,core & single copy orthologous,1,1,1,1
230506,core & single copy orthologous,1,1,1,1
230507,core & single copy orthologous,1,1,1,1
230508,core & single copy orthologous,1,1,1,1
230509,core & single copy orthologous,1,1,1,1
230510,core & single copy orthologous,1,1,1,1
230523,core & single copy orthologous,1,1,1,1
230525,core & single copy orthologous,1,1,1,1
230535,core & single copy orthologous,1,1,1,1
230546,core & single copy orthologous,1,1,1,1
230547,core & single copy orthologous,1,1,1,1
230549,core & single copy orthologous,1,1,1,1
230550,core & single copy orthologous,1,1,1,1
230551,core & single copy orthologous,1,1,1,1
230559,core & single copy orthologous,1,1,1,1
230563,core & single copy orthologous,1,1,1,1
230564,core & single copy orthologous,1,1,1,1
230565,core,2,1,1,1
230566,core & single copy orthologous,1,1,1,1
230572,core & single copy orthologous,1,1,1,1
230574,core & single copy orthologous,1,1,1,1
230583,core,2,1,1,1
230584,core & single copy orthologous,1,1,1,1
230585,core & single copy orthologous,1,1,1,1
230586,core & single copy orthologous,1,1,1,1
230591,core & single copy orthologous,1,1,1,1
230600,core & single copy orthologous,1,1,1,1
230601,core & single copy orthologous,1,1,1,1
230602,core & single copy orthologous,1,1,1,1
230605,core & single copy orthologous,1,1,1,1
230606,core & single copy orthologous,1,1,1,1
230618,core & single copy orthologous,1,1,1,1
230623,core & single copy orthologous,1,1,1,1
230626,core,1,1,2,1
230627,core & single copy orthologous,1,1,1,1
230630,core & single copy orthologous,1,1,1,1
230631,core & single copy orthologous,1,1,1,1
230632,core & single copy orthologous,1,1,1,1
230633,core & single copy orthologous,1,1,1,1
230636,core & single copy orthologous,1,1,1,1
230637,core & single copy orthologous,1,1,1,1
230638,core,3,3,3,3
230639,core & single copy orthologous,1,1,1,1
230640,core & single copy orthologous,1,1,1,1
230641,core & single copy orthologous,1,1,1,1
230644,core,1,2,1,2
230646,core & single copy orthologous,1,1,1,1
230647,core & single copy orthologous,1,1,1,1
230648,core & single copy orthologous,1,1,1,1
230649,core,1,2,1,1
230655,core & single copy orthologous,1,1,1,1
230664,core & single copy orthologous,1,1,1,1
230665,core,2,2,3,3
230666,core,1,2,2,2
230668,core & single copy orthologous,1,1,1,1
230673,core & single copy orthologous,1,1,1,1
230675,core & single copy orthologous,1,1,1,1
230676,core & single copy orthologous,1,1,1,1
230677,core & single copy orthologous,1,1,1,1
230692,core & single copy orthologous,1,1,1,1
230695,core & single copy orthologous,1,1,1,1
230696,core & single copy orthologous,1,1,1,1
230697,core & single copy orthologous,1,1,1,1
230698,core & single copy orthologous,1,1,1,1
230699,core & single copy orthologous,1,1,1,1
230700,core & single copy orthologous,1,1,1,1
230704,core & single copy orthologous,1,1,1,1
230705,core & single copy orthologous,1,1,1,1
230706,core & single copy orthologous,1,1,1,1
230707,core & single copy orthologous,1,1,1,1
230708,core & single copy orthologous,1,1,1,1
230709,core & single copy orthologous,1,1,1,1
230712,core & single copy orthologous,1,1,1,1
230713,core & single copy orthologous,1,1,1,1
230714,core & single copy orthologous,1,1,1,1
230715,core & single copy orthologous,1,1,1,1
230722,core & single copy orthologous,1,1,1,1
230738,core & single copy orthologous,1,1,1,1
230739,core & single copy orthologous,1,1,1,1
230742,core,1,1,2,1
230744,core & single copy orthologous,1,1,1,1
230746,core & single copy orthologous,1,1,1,1
230747,core & single copy orthologous,1,1,1,1
230749,core & single copy orthologous,1,1,1,1
230751,core & single copy orthologous,1,1,1,1
230755,core & single copy orthologous,1,1,1,1
230756,core & single copy orthologous,1,1,1,1
230757,core & single copy orthologous,1,1,1,1
230764,core & single copy orthologous,1,1,1,1
230766,core & single copy orthologous,1,1,1,1
230768,core & single copy orthologous,1,1,1,1
230769,core & single copy orthologous,1,1,1,1
230772,core & single copy orthologous,1,1,1,1
230775,core,4,3,3,3
230776,core,2,2,2,2
230790,core & single copy orthologous,1,1,1,1
230791,core & single copy orthologous,1,1,1,1
230792,core & single copy orthologous,1,1,1,1
230793,core & single copy orthologous,1,1,1,1
230794,core & single copy orthologous,1,1,1,1
230798,core & single copy orthologous,1,1,1,1
230800,core & single copy orthologous,1,1,1,1
230801,core & single copy orthologous,1,1,1,1
230805,core & single copy orthologous,1,1,1,1
230808,core & single copy orthologous,1,1,1,1
230809,core & single copy orthologous,1,1,1,1
230810,core & single copy orthologous,1,1,1,1
230812,core,1,1,2,1
230816,core & single copy orthologous,1,1,1,1
230817,core & single copy orthologous,1,1,1,1
230819,core & single copy orthologous,1,1,1,1
230820,core & single copy orthologous,1,1,1,1
230824,core & single copy orthologous,1,1,1,1
230839,core & single copy orthologous,1,1,1,1
230840,core & single copy orthologous,1,1,1,1
230841,core & single copy orthologous,1,1,1,1
230842,core & single copy orthologous,1,1,1,1
230843,core & single copy orthologous,1,1,1,1
230846,core & single copy orthologous,1,1,1,1
230847,core & single copy orthologous,1,1,1,1
230848,core & single copy orthologous,1,1,1,1
230849,core,2,2,2,2
230851,core & single copy orthologous,1,1,1,1
230854,core & single copy orthologous,1,1,1,1
230855,core & single copy orthologous,1,1,1,1
230866,core & single copy orthologous,1,1,1,1
230873,core & single copy orthologous,1,1,1,1
230874,core & single copy orthologous,1,1,1,1
230876,core & single copy orthologous,1,1,1,1
230885,core & single copy orthologous,1,1,1,1
230886,core & single copy orthologous,1,1,1,1
230887,core & single copy orthologous,1,1,1,1
230890,core & single copy orthologous,1,1,1,1
230891,core & single copy orthologous,1,1,1,1
230892,core & single copy orthologous,1,1,1,1
230895,core & single copy orthologous,1,1,1,1
230896,core,3,1,1,1
230901,core & single copy orthologous,1,1,1,1
230902,core & single copy orthologous,1,1,1,1
230904,core & single copy orthologous,1,1,1,1
230905,core & single copy orthologous,1,1,1,1
230907,core & single copy orthologous,1,1,1,1
230911,core & single copy orthologous,1,1,1,1
230916,core & single copy orthologous,1,1,1,1
230917,core & single copy orthologous,1,1,1,1
230918,core & single copy orthologous,1,1,1,1
230919,core & single copy orthologous,1,1,1,1
230920,core & single copy orthologous,1,1,1,1
230926,core & single copy orthologous,1,1,1,1
230948,core & single copy orthologous,1,1,1,1
230949,core & single copy orthologous,1,1,1,1
230950,core & single copy orthologous,1,1,1,1
230952,core & single copy orthologous,1,1,1,1
230954,core & single copy orthologous,1,1,1,1
230957,core & single copy orthologous,1,1,1,1
230958,core & single copy orthologous,1,1,1,1
230959,core & single copy orthologous,1,1,1,1
230962,core & single copy orthologous,1,1,1,1
230965,core & single copy orthologous,1,1,1,1
230967,core & single copy orthologous,1,1,1,1
230968,core & single copy orthologous,1,1,1,1
230970,core,3,2,3,2
230971,core & single copy orthologous,1,1,1,1
230972,core & single copy orthologous,1,1,1,1
230978,core & single copy orthologous,1,1,1,1
230979,core,2,1,1,1
230981,core & single copy orthologous,1,1,1,1
230982,core,2,3,2,2
230983,core & single copy orthologous,1,1,1,1
230984,core & single copy orthologous,1,1,1,1
230985,core & single copy orthologous,1,1,1,1
230986,core,2,1,1,1
230988,core & single copy orthologous,1,1,1,1
230989,core & single copy orthologous,1,1,1,1
230990,core & single copy orthologous,1,1,1,1
230992,core & single copy orthologous,1,1,1,1
230999,core & single copy orthologous,1,1,1,1
231000,core & single copy orthologous,1,1,1,1
231001,core,2,2,2,1
231002,core & single copy orthologous,1,1,1,1
231003,core & single copy orthologous,1,1,1,1
231004,core & single copy orthologous,1,1,1,1
231013,core,1,1,2,2
231014,core,1,1,2,2
231015,core & single copy orthologous,1,1,1,1
231016,core & single copy orthologous,1,1,1,1
231019,core & single copy orthologous,1,1,1,1
231020,core & single copy orthologous,1,1,1,1
231027,core & single copy orthologous,1,1,1,1
231042,core,1,2,2,2
231044,core & single copy orthologous,1,1,1,1
231045,core & single copy orthologous,1,1,1,1
231048,core & single copy orthologous,1,1,1,1
231049,core & single copy orthologous,1,1,1,1
231050,core & single copy orthologous,1,1,1,1
231052,core & single copy orthologous,1,1,1,1
231055,core & single copy orthologous,1,1,1,1
231060,core & single copy orthologous,1,1,1,1
231061,core,1,1,2,1
231062,core & single copy orthologous,1,1,1,1
231064,core & single copy orthologous,1,1,1,1
231065,core & single copy orthologous,1,1,1,1
231066,core & single copy orthologous,1,1,1,1
231067,core & single copy orthologous,1,1,1,1
231068,core & single copy orthologous,1,1,1,1
231069,core & single copy orthologous,1,1,1,1
231070,core & single copy orthologous,1,1,1,1
231071,core & single copy orthologous,1,1,1,1
231072,core & single copy orthologous,1,1,1,1
231073,core & single copy orthologous,1,1,1,1
