Genomes,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
1,0.0,0.5434769048435892,0.5399414731336778,0.5411560585219457,0.5427599232053943,0.5496192600569187,0.5167168867803564,0.5080270447369989,0.788827782038938,0.5322813549296265,0.535975037111091,0.5387744205038005,0.5410207172185534,0.5397958063453727,0.5382072533895463,0.5255933703435514
10,0.5434769048435892,0.0,0.4424642503185615,0.43461311492999055,0.4380429160052084,0.43954009205212763,0.4282634296584835,0.5599426357062216,0.7678233779330464,0.4725300361600373,0.5180636427394758,0.4345485861920483,0.440952584213709,0.4318043033154927,0.43645945403818454,0.43116683725690885
11,0.5399414731336778,0.4424642503185615,0.0,0.42370086220804126,0.4262380134535566,0.4401235434507932,0.43039046178229234,0.5512914565184166,0.7681802724132376,0.4854430379746836,0.51371335504886,0.4258081896551724,0.42613047363717604,0.4339201542636766,0.4332405740164784,0.43149987267634327
12,0.5411560585219457,0.43461311492999055,0.42370086220804126,0.0,0.4138856158796338,0.44266943779061574,0.4343255545119572,0.5432079697273922,0.766351429396477,0.48197710396039606,0.5128990516125862,0.41227463121471497,0.4284176340767588,0.4288286990347212,0.4172439912061926,0.4266661774687678
13,0.5427599232053943,0.4380429160052084,0.4262380134535566,0.4138856158796338,0.0,0.4431008079421239,0.4341796381234425,0.5513588208198987,0.7666780889858784,0.4825707219044675,0.516296090571956,0.41743485519343837,0.43139747216155255,0.43359178691937683,0.42350495741588945,0.4323850243929178
14,0.5496192600569187,0.43954009205212763,0.4401235434507932,0.44266943779061574,0.4431008079421239,0.0,0.4400833066324896,0.5630750203613768,0.774772385750906,0.49865835222978083,0.5291712760328988,0.4402619237235643,0.4399337491630546,0.4335648189261674,0.4400504231946696,0.44166696617906054
15,0.5167168867803564,0.4282634296584835,0.43039046178229234,0.4343255545119572,0.4341796381234425,0.4400833066324896,0.0,0.5568858579936433,0.7645725151758941,0.47893995146011115,0.5116582881333509,0.423258020951199,0.43236653904500466,0.425345135322187,0.4272612739467151,0.4077273323464933
16,0.5080270447369989,0.5599426357062216,0.5512914565184166,0.5432079697273922,0.5513588208198987,0.5630750203613768,0.5568858579936433,0.0,0.7944472051680747,0.5460863640235074,0.555392809587217,0.5368684746923089,0.5547104554358472,0.5550812321488898,0.536598867554487,0.5442771368394581
2,0.788827782038938,0.7678233779330464,0.7681802724132376,0.766351429396477,0.7666780889858784,0.774772385750906,0.7645725151758941,0.7944472051680747,0.0,0.7113252175422606,0.7758535294017181,0.7644218551461245,0.7685459940652819,0.7661855520744671,0.7580422451112107,0.7584292686561603
3,0.5322813549296265,0.4725300361600373,0.4854430379746836,0.48197710396039606,0.4825707219044675,0.49865835222978083,0.47893995146011115,0.5460863640235074,0.7113252175422606,0.0,0.48178798730818473,0.4754497787653743,0.48666076378195255,0.48110992529348984,0.4649175472302274,0.4600453187350859
4,0.535975037111091,0.5180636427394758,0.51371335504886,0.5128990516125862,0.516296090571956,0.5291712760328988,0.5116582881333509,0.555392809587217,0.7758535294017181,0.48178798730818473,0.0,0.510483870967742,0.5162153780867975,0.5190181841967556,0.5091384249409479,0.48831684512395857
5,0.5387744205038005,0.4345485861920483,0.4258081896551724,0.41227463121471497,0.41743485519343837,0.4402619237235643,0.423258020951199,0.5368684746923089,0.7644218551461245,0.4754497787653743,0.510483870967742,0.0,0.42171201301636085,0.4254440762670433,0.4062453337315216,0.4250363901018923
6,0.5410207172185534,0.440952584213709,0.42613047363717604,0.4284176340767588,0.43139747216155255,0.4399337491630546,0.43236653904500466,0.5547104554358472,0.7685459940652819,0.48666076378195255,0.5162153780867975,0.42171201301636085,0.0,0.433785697638981,0.43453032625355814,0.42796478318964726
7,0.5397958063453727,0.4318043033154927,0.4339201542636766,0.4288286990347212,0.43359178691937683,0.4335648189261674,0.425345135322187,0.5550812321488898,0.7661855520744671,0.48110992529348984,0.5190181841967556,0.4254440762670433,0.433785697638981,0.0,0.4362887729892946,0.4288154583693037
8,0.5382072533895463,0.43645945403818454,0.4332405740164784,0.4172439912061926,0.42350495741588945,0.4400504231946696,0.4272612739467151,0.536598867554487,0.7580422451112107,0.4649175472302274,0.5091384249409479,0.4062453337315216,0.43453032625355814,0.4362887729892946,0.0,0.3974770029390434
9,0.5255933703435514,0.43116683725690885,0.43149987267634327,0.4266661774687678,0.4323850243929178,0.44166696617906054,0.4077273323464933,0.5442771368394581,0.7584292686561603,0.4600453187350859,0.48831684512395857,0.4250363901018923,0.42796478318964726,0.4288154583693037,0.3974770029390434,0.0
